Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes;
SAINT-BIÉ, Henri; ; ; ;né à Ecommoy (Sarthe). -40, rue de Longchamps (Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1049;La Plaine à Rueil (Seine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SAINT-HÉRAN (Mme), Madeleine; ; ; ;née à La Combe (Allier). -147, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1050;Portrait d'Henriette;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SARDA, Henry; ; ; ;né à Lons-le-Sauinier. -73, rue du Bourg, Bar; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1051;Amour et Fleurs;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SARDA, Henry; ; ; ;né à Lons-le-Sauinier. -73, rue du Bourg, Bar; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1052;Souvenir du Sénégal;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHAECK, Paul; ; ; ;né à Paris. -7, rue du Cardinal Lemoine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1053;Cabane Comtesse (bois de Mangiennes (Meuse);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHAECK, Paul; ; ; ;né à Paris. -7, rue du Cardinal Lemoine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1054;Rue Adam (Mangiennes (Meuse);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHAECK, Paul; ; ; ;né à Paris. -7, rue du Cardinal Lemoine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1055;Tuilerie (Mangiennes (Meuse);; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1056;Les Tuileries;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1057;Au pont national;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1058;Boulevard Henri IV;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1059;Portraits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1060;Portraits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1061;Portraits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SCHLAICH, Alfred; ; ; ;né à Paris. -56, rue de Paris, à Vincennes (Seine); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1062;Le soir;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SÉGUIN, Arsène; ; ; ;né à Saint-Malo. -10, rue des Buis sons, La Garenne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1063;La Seine à l'ile Saint-Ouen (Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SÉGUIN, Arsène; ; ; ;né à Saint-Malo. -10, rue des Buis sons, La Garenne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1064;La Seine à l'ile Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SÉGUIN, Arsène; ; ; ;né à Saint-Malo. -10, rue des Buis sons, La Garenne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1065;Paturage;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1066;Portrait de Mme M. J..;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1067;Prière à Sainte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1068;Fin de flirt;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1069;Nereide;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1070;Portrait de Mlle M. H..;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1071;Pour la France;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERENDAT de BELZIM; ; ; ;né à Port-Louis (Ile Maurice). 31, avenue de Villiers, Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1072;Portrait de M. Ch. Boyer;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1073;La lutte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1074;La conversation;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1075;Attendre son tour;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1076;Comment t'appelles;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1077;La comédie;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1078;Le journal à la campagne;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1079;Les petites chasseresses;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SERRET, Charles-Emmanuel; ; ; ;né à Aubenas (Ardèche) 53, boulevard Bineau, Neuilly; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1080;La soeur ainée;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1081;Une Baignade (1884;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1082;Un Dimanche à la Grande-Jatte, 1884, (1886;prêté par Mmne Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1083;Esquisse des «Poseuses» (1888;prêté par M. Jules Christophe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1084;Parade de cirque (1888;prêté par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1085;Jeune femme se poudrant (1889;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1086;Esquisse du «Chahut» (1890;prêté par M. P. S; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1087;Cirque (1891);prêté par Mme Seurat.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1088;Etude pour «Un dimanche à la Grande Jatte» (1884;prêté par M. Appert; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1089;La Seine à Courbevoie (1885);prêté par M. P. S; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1090;Le pont de Courbevoie (1886;prété par M. Arsène Alexandre; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1091;Temps gris à la Grande-Jatte (1888),;prêté par M. Séon. GRAND CAMP (1885; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1092;La Rade;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1093;Le Soir;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1094;Coin d'un bassin;prêté par M. Emile Verhaeren; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1095;L'hospice et le phare;prêté par M. Emile Verhaeren; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1096;Entrée du port;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1097;La Maria;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1098;Un Dimanche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1099;Le pont et les quais;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1100;L'avant-port, marée haute;prété par Mmne Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1101;L'avant-port, marée basse;prété par M. de la Hault; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1102;Les Grues et la Percée;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1103;Aval ;prété par M. Edmond Picard; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1104;Amont; prété par Mmne Seurat.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1105;Petit fort Philippe;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1106;Direction de la mer;prété par M. Braun; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1107;Un soir;prété par M. Monnom; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1108;Les pêcheurs;prêté par Mme Appert; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1109;Casseur de pierres;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1110;Baignade;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1111;Rue Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1112;Baignade;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1113;Courbevoie;prêté par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1114;A la Grande-Jatte;prêté par Mme H. S; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1115;Poseuse;prété par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1116;Poseuse;prêté par M. F. F; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1117;Portrait ;prêté par Mme Seurat; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1118;Broderie ;id. id; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1119;La Grande-Jatte ;id. id; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1120;Femme cousant;id. id; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
SEURAT, Georges; ; ; ;1859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1121;Dineur;id. id; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;
